Transaction_ID,Date,Branch,Product_Category,Product_Name,Unit_Price,Quantity_Sold,Revenue,Cost,Profit,Customer_Gender,Customer_Age_Group,Payment_Method
TXN16734,2024-06-17,Abuja-Garki,Household & Cleaning,Air Freshener (Glade),3600,3,10800,7552,3248.0,,46-55,Transfer
TXN11722,2023-07-17,Enugu,Frozen & Dairy,Lactose Cheese Slice,1460,4,5840,4721,1119.0,Female,36-45,Transfer
TXN12412,2024-01-14,Ikeja,Fresh Produce,Onions (1kg),2380,2,4760,3218,1542.0,Female,26-35,POS/Card
TXN16790,2024-05-07,Ikeja,Snacks & Confectionery,Tom Tom Candy (pack),4200,3,12600,8361,4239.0,,18-25,POS/Card
TXN17427,2024-02-08,Ibadan,Fresh Produce,Onions (1kg),650,3,1950,1417,533.0,Male,18-25,Cash
TXN10619,2024-03-06,Port Harcourt,Household & Cleaning,Ariel Detergent (2kg),3180,1,3180,2378,802.0,Female,46-55,POS/Card
TXN15245,2024-01-15,Lekki,Beverages,Lucozade Boost,7760,4,31040,21816,9224.0,Female,36-45,Cash
TXN17255,2023-03-27,Ikeja,Frozen & Dairy,Catfish Fillet (500g),4120,1,4120,3205,915.0,Female,,POS/Card
TXN14895,2023-08-17,Enugu,Snacks & Confectionery,Digestive Biscuit,1940,2,3880,2454,1426.0,Male,18-25,Mobile Money (OPay/Palmpay)
TXN10263,2023-03-31,Abuja-Wuse,Household & Cleaning,Omo Washing Powder (1kg),3170,1,3170,2144,1026.0,Female,46-55,Transfer
TXN14336,2023-11-13,Lekki,Beverages,Hollandia Yogurt (1L),9650,2,19300,15040,4260.0,Female,26-35,Transfer
TXN16350,2024-01-09,Surulere,Snacks & Confectionery,Chivita Fruit Drink,3550,2,7100,4367,2733.0,Male,26-35,Transfer
TXN16375,2023-12-24,Abuja-Wuse,Grains & Staples,Oat Meal (1kg),1590,3,4770,3600,1170.0,Female,18-25,Transfer
TXN10547,2023-12-31,Owerri,Beverages,Bournvita (500g),5690,4,22760,16366,6394.0,Male,55+,Transfer
TXN13813,2023-12-09,Enugu,Personal Care,Dove Soap (6 pack),5900,1,5900,3835,2065.0,Female,46-55,POS/Card
TXN14509,2024-03-06,Surulere,Grains & Staples,Spaghetti (500g),8450,2,16900,12785,4115.0,Female,55+,POS/Card
TXN15438,2023-02-04,Port Harcourt,Grains & Staples,Semovita (2kg),3250,1,3250,2696,554.0,Female,36-45,Cash
TXN10645,2023-03-02,Enugu,Household & Cleaning,Safi Bleach (1L),750,1,750,512,238.0,Female,46-55,Mobile Money (OPay/Palmpay)
TXN15335,2023-11-21,Lagos-Island,Personal Care,Dark & Lovely Cream,6050,2,12100,8494,3606.0,Female,26-35,POS/Card
TXN15960,2023-02-09,Ikorodu,Household & Cleaning,Omo Washing Powder (1kg),4770,1,4770,3530,1240.0,Female,36-45,Cash
TXN13910,2024-04-25,Abuja-Wuse,Household & Cleaning,Bucket (15L),7480,4,29920,20272,9648.0,Female,46-55,POS/Card
TXN14516,2023-09-06,Port Harcourt,Baby Products,Cerelac (500g),14020,2,28040,20656,7384.0,Male,26-35,Cash
TXN15266,2024-03-08,Abuja-Garki,Household & Cleaning,Bucket (15L),2530,4,10120,6695,3425.0,Male,36-45,POS/Card
TXN13852,2024-03-05,Ikeja,Frozen & Dairy,Turkey Wings (1kg),12530,8,100240,81079,19161.0,Female,36-45,POS/Card
TXN16366,2023-06-10,Ikeja,Grains & Staples,Dangote Rice (5kg),9490,3,28470,21520,6950.0,Male,26-35,Transfer
TXN11493,2023-01-17,Surulere,Household & Cleaning,Safi Bleach (1L),5420,3,16260,11387,4873.0,Female,36-45,POS/Card
TXN15679,2024-05-18,Enugu,Frozen & Dairy,Butter (250g),8660,8,69280,52516,16764.0,Female,36-45,Transfer
TXN10974,2023-06-20,Port Harcourt,Personal Care,Always Pad (night),7040,1,7040,5005,2035.0,Female,55+,POS/Card
TXN11641,2024-06-23,Lagos-Island,Personal Care,ORS Hair Relaxer,9840,1,9840,7049,2791.0,Male,46-55,Transfer
TXN12861,2024-06-03,Lagos-Island,Baby Products,Cerelac (500g),9470,1,9470,6911,2559.0,Male,26-35,Cash
TXN10936,2023-03-28,Surulere,Snacks & Confectionery,Coconut Chips,1490,1,1490,964,526.0,Female,36-45,Cash
TXN13075,2024-05-06,Port Harcourt,Baby Products,Cow & Gate Formula (400g),3420,2,6840,4931,1909.0,Male,18-25,Cash
TXN15176,2024-02-07,Lagos-Island,Personal Care,Pampers (medium 50 count),11870,2,23740,15408,8332.0,Female,55+,Transfer
TXN13803,2023-06-11,Surulere,Baby Products,Cerelac (500g),12670,1,12670,8970,3700.0,Male,46-55,POS/Card
TXN13309,2023-04-05,Abuja-Garki,Personal Care,Dettol Soap (6 pack),7990,3,23970,15922,8048.0,Female,26-35,Transfer
TXN13299,2023-05-28,Abuja-Garki,Grains & Staples,Garri (5kg),730,8,5840,4481,1359.0,Female,36-45,Cash
TXN12379,2023-03-09,Kano,Grains & Staples,Oat Meal (1kg),7110,1,7110,5341,1769.0,Female,36-45,POS/Card
TXN16486,2023-12-06,Port Harcourt,Fresh Produce,Pawpaw,1150,2,2300,1587,713.0,Male,18-25,POS/Card
TXN10412,2024-05-29,Port Harcourt,Fresh Produce,Ugu Leaves,3100,3,9300,6457,2843.0,Male,,POS/Card
TXN12373,2023-08-01,Lekki,Beverages,Malta Guinness (35cl),2890,1,2890,2283,607.0,Male,26-35,POS/Card
TXN11584,2024-06-25,Surulere,Fresh Produce,Tomatoes (1kg),1170,1,1170,857,313.0,Female,18-25,Transfer
TXN12715,2023-08-11,Surulere,Personal Care,Vaseline Lotion (400ml),8840,2,17680,11360,6320.0,Female,18-25,Cash
TXN13447,2023-07-31,Ikeja,Baby Products,Enfamil Follow-On,13870,1,13870,9962,3908.0,Male,46-55,POS/Card
TXN16922,2023-01-23,Kano,Frozen & Dairy,Turkey Wings (1kg),9550,1,9550,7981,1569.0,Male,26-35,Cash
TXN17188,2023-12-30,Abuja-Garki,Frozen & Dairy,Peak Evaporated Milk (tin),14700,4,58800,49101,-2910.0,Female,26-35,Transfer
TXN13006,2023-10-16,Lagos-Island,Personal Care,Nivea Deodorant,7140,2,14280,9872,4408.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN16125,2024-04-13,Lagos-Island,Baby Products,Baby Powder (Johnson),12910,3,38730,29558,9172.0,Female,26-35,Cash
TXN16150,2023-09-21,Ibadan,Grains & Staples,Golden Penny Flour (5kg),3120,1,3120,2407,713.0,Male,36-45,Cash
TXN10420,2023-07-04,Lekki,Personal Care,Dark & Lovely Cream,1410,5,7050,4633,2417.0,Female,46-55,POS/Card
TXN13408,2024-02-17,Ibadan,Fresh Produce,Ugu Leaves,470,4,1880,1310,570.0,Male,55+,Transfer
TXN10321,2024-01-20,Lekki,Grains & Staples,Dangote Rice (5kg),6970,8,55760,40827,14933.0,Male,55+,Transfer
TXN15466,2023-08-12,Port Harcourt,Fresh Produce,Pawpaw,870,2,1740,1266,474.0,Male,,POS/Card
TXN10203,2024-04-27,Owerri,Frozen & Dairy,Peak Evaporated Milk (tin),4830,3,14490,11453,3037.0,Female,,POS/Card
TXN13753,2023-03-11,Port Harcourt,Personal Care,Vaseline Lotion (400ml),9130,4,36520,24408,12112.0,Male,18-25,Transfer
TXN10527,2023-03-31,Abuja-Wuse,Fresh Produce,Cucumber (3 pack),1340,1,1340,994,346.0,Female,36-45,POS/Card
TXN14638,2023-11-04,Ikeja,Frozen & Dairy,Butter (250g),1710,3,5130,3908,1222.0,Female,26-35,Transfer
TXN15917,2023-12-22,Lagos-Island,Household & Cleaning,Omo Washing Powder (1kg),8670,1,8670,5711,2959.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN14751,2023-10-04,Surulere,Grains & Staples,Garri (5kg),1760,2,3520,2874,646.0,Male,26-35,Cash
TXN15479,2023-12-10,Ikeja,Personal Care,Nivea Deodorant,3380,4,13520,8625,4895.0,Female,18-25,Mobile Money (OPay/Palmpay)
TXN17066,2023-05-09,Ikorodu,Snacks & Confectionery,Cabin Biscuit (tin),1740,6,10440,6852,3588.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN16349,2023-07-17,Abuja-Wuse,Grains & Staples,Cornflakes (500g),9730,5,48650,39996,8654.0,Male,26-35,POS/Card
TXN13774,2024-01-02,Lekki,Beverages,Lucozade Boost,2050,3,6150,4377,1773.0,Male,36-45,POS/Card
TXN16666,2023-10-10,Abuja-Garki,Snacks & Confectionery,Peanut Butter (340g),1470,3,4410,2918,1492.0,Female,46-55,Transfer
TXN10343,2023-10-09,Owerri,Beverages,Ribena (250ml),6740,1,6740,5222,1518.0,Female,36-45,Transfer
TXN12929,2023-10-22,Ikeja,Grains & Staples,Beans (2kg),5780,1,5780,4607,1173.0,Female,36-45,Cash
TXN15893,2023-03-14,Ikeja,Beverages,Chi Exotic Juice (1L),1280,5,6400,4803,1597.0,Male,36-45,Transfer
TXN11518,2023-03-15,Ikeja,Frozen & Dairy,Catfish Fillet (500g),5490,1,5490,4605,885.0,Male,26-35,Cash
TXN15122,2023-05-17,Port Harcourt,Grains & Staples,Golden Morn Cereal,2280,12,27360,20159,7201.0,Male,26-35,Transfer
TXN16048,2023-10-03,Lekki,Beverages,Nestle Water (75cl x 12),6450,1,6450,4756,1694.0,Female,36-45,POS/Card
TXN17155,2023-01-25,Ikeja,Fresh Produce,Watermelon,910,2,1820,1248,572.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN15616,2023-05-01,Enugu,Personal Care,Colgate Toothpaste (150g),7460,1,7460,5245,2215.0,Male,36-45,Transfer
TXN14611,2024-05-03,Enugu,Beverages,Hollandia Yogurt (1L),1870,4,7480,5969,1511.0,Female,26-35,Transfer
TXN11008,2023-06-01,Lekki,Snacks & Confectionery,Cabin Biscuit (tin),5470,3,16410,10631,5779.0,Male,36-45,POS/Card
TXN13410,2023-02-08,Owerri,Baby Products,Baby Powder (Johnson),2400,2,4800,3550,1250.0,Female,18-25,Cash
TXN13623,2023-01-15,Abuja-Wuse,Frozen & Dairy,Peak Evaporated Milk (tin),11960,1,11960,9322,2638.0,Female,26-35,Transfer
TXN14311,2023-06-23,Lekki,Fresh Produce,Cucumber (3 pack),2420,1,2420,1737,683.0,Female,18-25,Transfer
TXN12604,2023-09-18,Ikorodu,Snacks & Confectionery,Cabin Biscuit (tin),1340,6,8040,5543,2497.0,Female,26-35,Cash
TXN13193,2024-01-06,Enugu,Household & Cleaning,Mopping Stick,2470,4,9880,6550,3330.0,Female,26-35,Transfer
TXN14479,2024-04-21,Lekki,Household & Cleaning,Air Freshener (Glade),3260,1,3260,2362,898.0,Male,26-35,Transfer
TXN11393,2023-02-15,Ikeja,Personal Care,Nivea Deodorant,6110,3,18330,13009,5321.0,Male,36-45,Mobile Money (OPay/Palmpay)
TXN15277,2023-11-03,Kano,Baby Products,Baby Powder (Johnson),10870,2,21740,16524,5216.0,Female,36-45,POS/Card
TXN12439,2023-05-23,Ikeja,Household & Cleaning,Toilet Roll (12 pack),1010,1,1010,665,345.0,Male,26-35,Cash
TXN17214,2023-09-10,Lagos-Island,Baby Products,Pampers Wipes (80 pack),5560,3,16680,12301,4379.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN15027,2023-11-24,Enugu,Frozen & Dairy,Catfish Fillet (500g),6990,1,6990,5524,1466.0,Male,18-25,POS/Card
TXN14472,2023-11-25,Ibadan,Personal Care,Dark & Lovely Cream,6490,1,6490,4200,2290.0,Female,18-25,Mobile Money (OPay/Palmpay)
TXN12041,2023-12-28,Lekki,Beverages,Bournvita (500g),1990,2,3980,3153,827.0,Female,46-55,Transfer
TXN15643,2023-06-15,Lagos-Island,Beverages,Malt Drink (33cl x 24),2180,1,2180,1553,627.0,Male,55+,POS/Card
TXN12004,2023-11-23,Lagos-Island,Grains & Staples,Oat Meal (1kg),900,3,2700,2208,492.0,Female,46-55,Cash
TXN14809,2024-01-31,Abuja-Wuse,Fresh Produce,Plantain (bunch),2680,4,10720,7913,2807.0,Male,36-45,Cash
TXN16224,2023-02-02,Lagos-Island,Beverages,Nestle Water (75cl x 12),4490,6,26940,20110,6830.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN12451,2023-03-30,Kano,Snacks & Confectionery,Chivita Fruit Drink,3530,2,7060,4655,2405.0,Male,36-45,Cash
TXN12071,2023-07-29,Enugu,Baby Products,Cow & Gate Formula (400g),8410,5,42050,31287,10763.0,Male,46-55,Cash
TXN14662,2023-11-22,Abuja-Wuse,Beverages,Peak Milk (400g),9010,1,9010,7068,1942.0,Female,46-55,Transfer
TXN11790,2023-07-07,Abuja-Wuse,Fresh Produce,Pepper (mixed 500g),1520,10,15200,10513,4687.0,Female,26-35,POS/Card
TXN13964,2023-09-24,Ibadan,Frozen & Dairy,Butter (250g),9630,4,38520,32659,5861.0,Male,26-35,POS/Card
TXN16491,2023-07-07,Ikeja,Frozen & Dairy,Peak Evaporated Milk (tin),7180,2,14360,12187,2173.0,Female,46-55,Transfer
TXN12706,2023-02-21,Owerri,Personal Care,Always Pad (night),5930,3,17790,11531,6259.0,Male,18-25,Transfer
TXN12808,2023-09-01,Surulere,Frozen & Dairy,Catfish Fillet (500g),6120,3,18360,13857,4503.0,Female,55+,Transfer
TXN15932,2023-11-09,Lagos-Island,Beverages,Bournvita (500g),3600,2,7200,5557,1643.0,Male,26-35,Cash
TXN13221,2024-03-11,Lekki,Fresh Produce,Pepper (mixed 500g),930,2,1860,1246,614.0,Male,26-35,Transfer
TXN11057,2024-05-25,Lekki,Beverages,Nestle Water (75cl x 12),6690,1,6690,5202,1488.0,Female,55+,POS/Card
TXN16634,2023-05-26,Port Harcourt,Beverages,Ribena (250ml),1600,1,1600,1120,480.0,Male,18-25,POS/Card
TXN15980,2023-03-15,Kano,Snacks & Confectionery,Digestive Biscuit,3260,1,3260,2254,1006.0,Female,36-45,Cash
TXN12317,2023-07-17,Ikorodu,Personal Care,Dark & Lovely Cream,5690,1,5690,3818,1872.0,Female,36-45,POS/Card
TXN14465,2023-12-10,Ibadan,Fresh Produce,Watermelon,1350,10,13500,9932,3568.0,Male,26-35,Cash
TXN17274,2024-03-20,Kano,Snacks & Confectionery,Gala Sausage Roll,2320,1,2320,1553,767.0,Male,36-45,POS/Card
TXN10308,2023-04-13,Ikorodu,Grains & Staples,Golden Penny Flour (5kg),2090,2,4180,3139,1041.0,Female,46-55,Mobile Money (OPay/Palmpay)
TXN16340,2023-03-22,Lagos-Island,Personal Care,Pampers (medium 50 count),6630,3,19890,12976,6914.0,Female,46-55,POS/Card
TXN10767,2024-02-07,Ibadan,Household & Cleaning,Omo Washing Powder (1kg),4420,1,4420,2947,1473.0,Female,36-45,Cash
TXN12587,2024-05-13,Ibadan,Personal Care,Always Pad (night),6550,3,19650,12988,6662.0,Male,26-35,Mobile Money (OPay/Palmpay)
TXN12611,2023-11-09,Surulere,Fresh Produce,Yam (tuber),2950,1,2950,2020,930.0,Male,36-45,POS/Card
TXN12351,2024-01-22,Port Harcourt,Baby Products,Baby Shampoo,9500,8,76000,58509,17491.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN15871,2024-05-16,Port Harcourt,Grains & Staples,Indomie Noodles (40 pack),4070,2,8140,6019,2121.0,Female,26-35,Cash
TXN16813,2024-01-07,Lagos-Island,Household & Cleaning,Dettol Antiseptic (750ml),3300,1,3300,2407,893.0,Female,36-45,Cash
TXN17142,2023-05-15,Surulere,Grains & Staples,Spaghetti (500g),7850,1,7850,5941,1909.0,,26-35,Cash
TXN13523,2024-01-10,Lagos-Island,Frozen & Dairy,Sausage Roll (5 pack),2540,3,7620,5792,1828.0,Female,26-35,Transfer
TXN11964,2023-06-25,Ikeja,Fresh Produce,Tomatoes (1kg),1120,2,2240,1509,731.0,Male,26-35,POS/Card
TXN10576,2023-07-04,Ibadan,Grains & Staples,Indomie Noodles (40 pack),5410,1,5410,4454,956.0,Male,36-45,POS/Card
TXN10585,2024-01-03,Ibadan,Grains & Staples,Garri (5kg),3400,1,3400,2483,917.0,Female,26-35,Transfer
TXN16965,2024-01-10,Port Harcourt,Baby Products,SMA Gold (400g),3100,5,15500,11204,4296.0,Female,26-35,POS/Card
TXN13701,2023-11-30,Abuja-Garki,Household & Cleaning,Safi Bleach (1L),2610,2,5220,3660,1560.0,Male,26-35,Transfer
TXN16364,2023-06-12,Surulere,Household & Cleaning,Mopping Stick,1840,6,11040,7544,3496.0,Male,36-45,POS/Card
TXN10915,2023-04-19,Abuja-Garki,Fresh Produce,Carrot (500g),990,1,990,666,324.0,Female,46-55,POS/Card
TXN10967,2023-03-05,Lagos-Island,Baby Products,Enfamil Follow-On,11540,10,115400,86395,29005.0,Male,18-25,Transfer
TXN11281,2023-07-02,Kano,Grains & Staples,Dangote Rice (5kg),1810,1,1810,1373,437.0,Female,36-45,Transfer
TXN13729,2023-11-25,Lekki,Household & Cleaning,Morning Fresh Dishwash,1580,1,1580,1046,534.0,Male,36-45,POS/Card
TXN14361,2023-11-21,Abuja-Wuse,Beverages,Ribena (250ml),6740,2,13480,10584,2896.0,Female,46-55,Cash
TXN16299,2023-12-08,Ibadan,Beverages,Coca-Cola (35cl x 12),820,3,2460,1868,592.0,Male,36-45,Cash
TXN11985,2023-02-01,Ibadan,Grains & Staples,Dangote Rice (5kg),4360,1,4360,3583,777.0,Female,36-45,Cash
TXN10793,2024-03-15,Abuja-Garki,Baby Products,Baby Oil (Johnson 300ml),2820,4,11280,8023,3257.0,Female,26-35,Cash
TXN14989,2024-01-20,Ikeja,Beverages,Nestle Water (75cl x 12),3130,1,3130,2303,827.0,Female,36-45,Transfer
TXN12904,2024-06-02,Abuja-Wuse,Grains & Staples,Cornflakes (500g),6940,1,6940,5172,1768.0,Female,18-25,POS/Card
TXN12831,2023-03-14,Port Harcourt,Fresh Produce,Carrot (500g),1030,2,2060,1510,550.0,Male,26-35,POS/Card
TXN17403,2023-06-30,Owerri,Household & Cleaning,Dustbin (medium),500,4,2000,1421,579.0,Male,26-35,POS/Card
TXN12819,2024-03-03,Lagos-Island,Frozen & Dairy,Turkey Wings (1kg),12160,4,48640,40943,7697.0,Male,46-55,Cash
TXN14717,2023-09-04,Ikeja,Beverages,Ribena (250ml),2000,1,2000,1499,501.0,Female,26-35,POS/Card
TXN16714,2023-08-03,Enugu,Grains & Staples,Semovita (2kg),5630,2,11260,8250,3010.0,Female,26-35,POS/Card
TXN11747,2023-06-20,Enugu,Household & Cleaning,Ariel Detergent (2kg),1820,5,9100,6320,2780.0,Male,26-35,Cash
TXN13116,2023-09-22,Port Harcourt,Frozen & Dairy,Frozen Chicken (1kg),8190,1,8190,6891,1299.0,Female,18-25,Cash
TXN12931,2024-02-22,Ikeja,Personal Care,Dark & Lovely Cream,2660,3,7980,5209,2771.0,Male,46-55,Transfer
TXN15480,2023-05-12,Ikorodu,Grains & Staples,Semovita (2kg),4500,3,13500,11127,2373.0,Male,46-55,POS/Card
TXN16675,2023-06-02,Owerri,Grains & Staples,Semovita (2kg),1880,1,1880,1462,418.0,Female,55+,Cash
TXN12868,2023-04-15,Owerri,Snacks & Confectionery,Coconut Chips,1170,3,3510,2160,1350.0,Male,36-45,POS/Card
TXN13906,2023-05-18,Lekki,Grains & Staples,Golden Penny Flour (5kg),3530,8,28240,20869,7371.0,Female,46-55,POS/Card
TXN10870,2024-04-29,Abuja-Garki,Baby Products,Baby Shampoo,9880,1,9880,6890,2990.0,Male,46-55,Transfer
TXN11550,2024-03-25,Lagos-Island,Snacks & Confectionery,Peanut Butter (340g),4450,1,4450,2834,1616.0,Female,18-25,Cash
TXN13602,2024-02-07,Abuja-Garki,Snacks & Confectionery,Chivita Fruit Drink,1650,3,4950,3167,1783.0,Female,36-45,Transfer
TXN11968,2023-02-17,Ikeja,Frozen & Dairy,Egg Crate (30 eggs),8980,1,8980,6835,2145.0,Female,26-35,Cash
TXN13072,2023-04-28,Lekki,Baby Products,Baby Shampoo,2650,10,26500,17969,8531.0,Female,26-35,Transfer
TXN13740,2024-01-11,Lekki,Fresh Produce,Cucumber (3 pack),1410,5,7050,5141,1909.0,Female,26-35,Mobile Money (OPay/Palmpay)
TXN14473,2023-12-26,Ibadan,Baby Products,Baby Rash Cream,4530,1,4530,3397,1133.0,Female,26-35,Cash
TXN12156,2023-03-24,Owerri,Frozen & Dairy,Egg Crate (30 eggs),3650,2,7300,6079,1221.0,Female,18-25,Cash
TXN11874,2024-06-04,Enugu,Frozen & Dairy,Egg Crate (30 eggs),4360,2,8720,6784,1936.0,Female,26-35,POS/Card
TXN11890,2023-04-23,Abuja-Garki,Grains & Staples,Semovita (2kg),5360,2,10720,8676,2044.0,Male,55+,Transfer
TXN11538,2023-02-02,Enugu,Fresh Produce,Ugu Leaves,1580,3,4740,3233,1507.0,Male,36-45,Cash
TXN13239,2023-01-28,Abuja-Wuse,Beverages,Lucozade Boost,3430,2,6860,4842,2018.0,Female,36-45,Cash
TXN17420,2023-02-23,Abuja-Wuse,Household & Cleaning,Safi Bleach (1L),4330,1,4330,3156,1174.0,Male,26-35,POS/Card
TXN14355,2023-06-15,Surulere,Personal Care,Dettol Soap (6 pack),2390,2,4780,3316,1464.0,,36-45,Cash
TXN11432,2024-04-15,Abuja-Wuse,Personal Care,Colgate Toothpaste (150g),6330,3,18990,13383,5607.0,Female,46-55,Mobile Money (OPay/Palmpay)
TXN10672,2024-01-09,Ibadan,Beverages,Bournvita (500g),1420,3,4260,3082,1178.0,Female,26-35,Transfer
TXN16258,2023-11-19,Lekki,Personal Care,Dark & Lovely Cream,3470,1,3470,2278,1192.0,Female,26-35,POS/Card
TXN12099,2023-01-05,Abuja-Garki,Household & Cleaning,Ariel Detergent (2kg),2850,1,2850,2124,726.0,Female,46-55,POS/Card
TXN12537,2023-12-29,Lagos-Island,Baby Products,Baby Rash Cream,6420,3,19260,13150,6110.0,Female,36-45,POS/Card
TXN16028,2024-02-19,Lagos-Island,Household & Cleaning,Ariel Detergent (2kg),7430,2,14860,9983,4877.0,,36-45,POS/Card
TXN13896,2024-04-29,Ikeja,Fresh Produce,Cucumber (3 pack),470,3,1410,964,446.0,Female,26-35,POS/Card
TXN11086,2024-06-04,Ibadan,Frozen & Dairy,Butter (250g),4250,2,8500,6730,1770.0,Female,26-35,Transfer
TXN16341,2023-11-05,Surulere,Snacks & Confectionery,Coconut Chips,1400,4,5600,3910,1690.0,Male,26-35,Cash
TXN15257,2024-02-03,Lekki,Personal Care,Oral-B Toothbrush,4180,1,4180,2934,1246.0,Female,18-25,POS/Card
TXN15064,2023-08-19,Abuja-Wuse,Grains & Staples,Indomie Noodles (40 pack),7700,5,38500,28360,10140.0,Female,46-55,Transfer
TXN11898,2023-02-08,Lagos-Island,Beverages,Coca-Cola (35cl x 12),3810,1,3810,2883,927.0,Male,55+,Cash
TXN16603,2024-01-20,Lagos-Island,Baby Products,Baby Rash Cream,9240,4,36960,26294,10666.0,Male,26-35,POS/Card
TXN11564,2023-01-24,Abuja-Wuse,Frozen & Dairy,Turkey Wings (1kg),9600,1,9600,7400,2200.0,Female,36-45,Mobile Money (OPay/Palmpay)
TXN13948,2023-09-10,Lekki,Personal Care,ORS Hair Relaxer,4760,1,4760,3392,1368.0,Female,26-35,Transfer
TXN14741,2024-06-05,Lagos-Island,Personal Care,Colgate Toothpaste (150g),7050,1,7050,4984,2066.0,,26-35,POS/Card
TXN16406,2024-03-30,Abuja-Wuse,Snacks & Confectionery,Digestive Biscuit,4450,2,8900,6194,2706.0,Female,46-55,Mobile Money (OPay/Palmpay)
TXN10332,2023-06-03,Lekki,Grains & Staples,Cornflakes (500g),7380,4,29520,21728,7792.0,Female,36-45,Cash
TXN14619,2024-05-20,Abuja-Wuse,Beverages,Bournvita (500g),8310,5,41550,31859,9691.0,,36-45,Transfer
TXN17353,2023-07-03,Abuja-Garki,Grains & Staples,Beans (2kg),5640,1,5640,4299,1341.0,Female,26-35,Transfer
TXN17043,2024-06-17,Port Harcourt,Frozen & Dairy,Peak Evaporated Milk (tin),5710,2,11420,9274,2146.0,Female,36-45,Transfer
TXN11760,2023-01-31,Lekki,Personal Care,Oral-B Toothbrush,12010,3,36030,25863,10167.0,Female,46-55,POS/Card
TXN14511,2023-11-26,Lekki,Household & Cleaning,Dettol Antiseptic (750ml),8240,6,49440,36443,12997.0,Male,46-55,Transfer
TXN11755,2024-05-07,Ikorodu,Household & Cleaning,Dettol Antiseptic (750ml),3450,1,3450,2298,1152.0,Female,26-35,Cash
TXN12310,2023-02-16,Surulere,Fresh Produce,Cucumber (3 pack),300,1,300,212,88.0,Male,36-45,Transfer
TXN16725,2023-03-20,Lekki,Baby Products,Baby Oil (Johnson 300ml),17700,2,35400,25614,9786.0,Male,26-35,Cash
TXN10960,2024-04-16,Ikeja,Grains & Staples,Golden Morn Cereal,2990,4,11960,9398,2562.0,Female,55+,Mobile Money (OPay/Palmpay)
TXN17443,2024-01-07,Lekki,Fresh Produce,Onions (1kg),3590,4,14360,10327,4033.0,Male,36-45,POS/Card
TXN17216,2024-02-26,Kano,Fresh Produce,Watermelon,310,1,310,238,72.0,Female,26-35,Cash
TXN10526,2023-08-01,Ibadan,Fresh Produce,Yam (tuber),470,3,1410,1081,329.0,Female,36-45,Transfer
TXN15687,2023-09-11,Lekki,Grains & Staples,Dangote Rice (5kg),1070,8,8560,6508,2052.0,Female,18-25,Mobile Money (OPay/Palmpay)
TXN12240,2023-09-02,Owerri,Household & Cleaning,Dustbin (medium),4640,2,9280,6080,3200.0,Female,36-45,Cash
TXN12233,2024-03-01,Ikorodu,Snacks & Confectionery,Gala Sausage Roll,2210,12,26520,16116,10404.0,Female,36-45,Cash
TXN11128,2024-05-09,Port Harcourt,Household & Cleaning,Omo Washing Powder (1kg),1500,2,3000,2227,773.0,Male,18-25,POS/Card
TXN11648,2024-05-17,Kano,Fresh Produce,Ugu Leaves,1730,2,3460,2444,1016.0,Female,55+,POS/Card
TXN13339,2023-06-13,Port Harcourt,Beverages,Peak Milk (400g),7870,3,23610,17984,5626.0,Female,55+,Cash
TXN16285,2023-05-29,Ikeja,Beverages,Malt Drink (33cl x 24),8190,3,24570,19355,5215.0,Female,46-55,Mobile Money (OPay/Palmpay)
TXN13522,2023-11-17,Ikeja,Snacks & Confectionery,Tom Tom Candy (pack),370,1,370,224,146.0,Female,18-25,Cash
TXN12536,2024-01-17,Abuja-Wuse,Grains & Staples,Beans (2kg),8370,1,8370,6628,1742.0,Female,36-45,POS/Card
TXN11149,2024-05-28,Ikeja,Fresh Produce,Pepper (mixed 500g),740,1,740,567,173.0,Female,36-45,POS/Card
TXN16815,2023-09-18,Kano,Fresh Produce,Carrot (500g),1500,10,15000,11257,3743.0,Female,26-35,Cash
TXN14954,2023-01-15,Ibadan,Grains & Staples,Golden Penny Flour (5kg),1580,3,4740,3568,1172.0,Female,46-55,Cash
TXN11225,2023-02-17,Port Harcourt,Frozen & Dairy,Egg Crate (30 eggs),10100,1,10100,7588,2512.0,Female,18-25,Cash
TXN10952,2023-02-03,Kano,Grains & Staples,Dangote Rice (5kg),7220,2,14440,11920,2520.0,Female,36-45,Cash
TXN10083,2023-06-12,Abuja-Wuse,Beverages,Coca-Cola (35cl x 12),6340,2,12680,9859,2821.0,Female,18-25,Mobile Money (OPay/Palmpay)
TXN10034,2024-01-02,Ikeja,Grains & Staples,Golden Penny Flour (5kg),6860,1,6860,5159,1701.0,Female,26-35,POS/Card
TXN11196,2023-05-16,Lekki,Beverages,Coca-Cola (35cl x 12),2860,2,5720,4313,1407.0,Female,26-35,POS/Card
